Agent,Seed,Heuristic,Solved,HNode,LNode,Time,Makespan,SOC,SOL
150,146,neighbour,1, 61, 261, 5, 60, 4932, 4192
150,147,ML,1, 7597, 111460, 1338, 70, 4676, 4066
150,147,distance,1, 49, 219, 6, 48, 4649, 4063
150,147,conflict,1, 113, 731, 10, 86, 5268, 4238
150,147,neighbour,1, 175, 826, 12, 170, 7275, 5080
150,148,ML,1, 51, 232, 77, 50, 4551, 4049
150,148,distance,1, 51, 237, 9, 50, 4493, 3988
150,148,conflict,1, 72, 353, 8, 68, 4892, 4134
150,148,neighbour,1, 90, 396, 8, 86, 5200, 4171
150,149,ML,1, 63, 292, 84, 62, 5396, 4414
150,149,distance,1, 189, 2022, 25, 69, 5262, 4508
150,149,conflict,1, 322, 3613, 50, 102, 5619, 4683
150,149,neighbour,1, 230, 2247, 24, 106, 6203, 4853
150,150,ML,1, 61, 277, 86, 60, 4717, 4169
150,150,distance,1, 60, 282, 6, 59, 4536, 4153
150,150,conflict,1, 68, 306, 7, 67, 5035, 4249
150,150,neighbour,1, 76, 341, 7, 74, 5345, 4417
150,151,ML,1, 61, 289, 111, 60, 4835, 4340
150,151,distance,1, 49, 217, 5, 48, 4750, 4261
150,151,conflict,1, 55, 254, 7, 54, 4815, 4246
150,151,neighbour,1, 156, 765, 13, 146, 6172, 5164
150,152,ML,1, 52, 238, 97, 51, 4400, 4000
150,152,distance,1, 51, 227, 6, 50, 4365, 3893
150,152,conflict,1, 53, 237, 5, 52, 4496, 3958
150,152,neighbour,1, 109, 524, 9, 104, 5753, 4728
150,153,ML,1, 59, 256, 81, 58, 4405, 3791
150,153,distance,1, 59, 273, 5, 58, 4422, 3869
150,153,conflict,1, 100, 479, 9, 92, 5332, 4239
150,153,neighbour,1, 99, 441, 7, 95, 5130, 4130
150,154,ML,1, 57, 265, 76, 55, 4642, 4189
150,154,distance,1, 77, 547, 8, 50, 4422, 4042
150,154,conflict,1, 119, 684, 18, 94, 4898, 4296
150,154,neighbour,1, 188, 1022, 14, 153, 6307, 4903
150,155,ML,1, 54, 241, 74, 53, 4759, 4114
150,155,distance,1, 52, 236, 7, 51, 4764, 4206
150,155,conflict,1, 89, 465, 7, 71, 5100, 4278
150,155,neighbour,1, 86, 403, 7, 82, 5446, 4414
150,156,ML,1, 63, 283, 85, 62, 5490, 4618
150,156,distance,1, 57, 248, 6, 56, 5324, 4558
150,156,conflict,1, 98, 494, 8, 93, 6224, 4903
150,156,neighbour,1, 79, 350, 8, 78, 5853, 4742
150,157,ML,1, 55, 250, 105, 54, 4649, 4010
150,157,distance,1, 53, 247, 10, 52, 4670, 4090
150,157,conflict,1, 88, 406, 8, 84, 5328, 4391
150,157,neighbour,1, 94, 482, 9, 86, 5346, 4371
150,158,ML,1, 66, 284, 110, 64, 4806, 4249
150,158,distance,1, 53, 251, 6, 52, 4590, 4072
150,158,conflict,1, 61, 270, 6, 60, 4694, 4087
150,158,neighbour,1, 70, 301, 6, 68, 5305, 4475
150,159,ML,1, 52, 231, 99, 51, 4764, 4132
150,159,distance,1, 52, 233, 5, 51, 4668, 4120
150,159,conflict,1, 64, 298, 7, 63, 4953, 4181
150,159,neighbour,1, 125, 587, 10, 111, 5626, 4582
150,160,ML,1, 61240, 866449, 9596, 93, 5153, 3976
150,160,distance,1, 539, 6426, 70, 68, 4575, 3936
150,160,conflict,1, 1451, 21278, 205, 71, 4743, 3860
150,160,neighbour,1, 448, 4851, 52, 162, 6920, 5245
150,161,ML,1, 53, 240, 85, 52, 4808, 4161
150,161,distance,1, 52, 236, 6, 51, 4774, 4149
150,161,conflict,1, 79, 373, 7, 73, 5558, 4390
150,161,neighbour,1, 119, 554, 12, 108, 6112, 4606
150,162,ML,1, 62, 284, 98, 61, 5222, 4666
150,162,distance,1, 61, 305, 7, 59, 4927, 4452
150,162,conflict,1, 78, 377, 7, 75, 5453, 4711
150,162,neighbour,1, 125, 607, 9, 116, 6322, 5161
150,163,ML,1, 57, 257, 93, 56, 4386, 3910
150,163,distance,1, 49, 222, 5, 48, 4474, 3946
150,163,conflict,1, 59, 272, 9, 58, 4651, 3898
150,163,neighbour,1, 74, 354, 7, 72, 5016, 4083
150,164,ML,1, 57, 260, 79, 56, 4947, 4341
150,164,distance,1, 58, 266, 6, 57, 4892, 4308
150,164,conflict,1, 67, 305, 11, 66, 5203, 4460
150,164,neighbour,1, 72, 338, 8, 69, 5108, 4360
150,165,ML,1, 59, 269, 73, 58, 4843, 4203
150,165,distance,1, 58, 274, 7, 57, 4723, 4217
150,165,conflict,1, 136, 787, 18, 107, 5529, 4572
150,165,neighbour,1, 60, 262, 6, 59, 4970, 4179
150,166,ML,1, 59, 265, 94, 58, 4769, 4077
150,166,distance,1, 57, 251, 7, 56, 4845, 4192
150,166,conflict,1, 67, 310, 6, 66, 5256, 4239
150,166,neighbour,1, 75, 328, 7, 73, 5131, 4297
150,167,ML,1, 54, 244, 96, 53, 4744, 4288
150,167,distance,1, 49, 222, 5, 48, 4691, 4243
150,167,conflict,1, 57, 252, 9, 56, 4830, 4278
150,167,neighbour,1, 106, 476, 13, 103, 5864, 4863
150,168,ML,1, 60, 276, 97, 59, 5074, 4465
150,168,distance,1, 60, 275, 5, 59, 5198, 4583
150,168,conflict,1, 70, 324, 6, 68, 5436, 4579
150,168,neighbour,1, 151, 717, 10, 142, 7877, 5586
150,169,ML,1, 809, 11152, 200, 79, 5030, 4387
150,169,distance,1, 55, 251, 5, 54, 4707, 4177
150,169,conflict,1, 89, 392, 7, 87, 5516, 4583
150,169,neighbour,1, 1091, 12772, 148, 155, 6557, 5369
150,170,ML,0,-1,-1,-1,-1,-1,-1
150,170,distance,1, 53, 247, 9, 52, 4567, 4124
150,170,conflict,1, 57, 261, 5, 56, 4904, 4223
150,170,neighbour,1, 151, 799, 13, 133, 6195, 5215
150,171,ML,1, 54, 234, 93, 53, 4598, 4117
150,171,distance,1, 54, 252, 6, 53, 4660, 4054
150,171,conflict,1, 57, 256, 6, 56, 4816, 3997
150,171,neighbour,1, 96, 456, 14, 90, 5398, 4363
150,172,ML,1, 66, 291, 93, 65, 5107, 4216
150,172,distance,1, 52, 245, 5, 51, 4811, 4127
150,172,conflict,1, 75, 358, 6, 70, 5105, 4309
150,172,neighbour,1, 71, 352, 6, 67, 5176, 4287
150,173,ML,1, 62, 284, 94, 61, 4643, 4084
150,173,distance,1, 58, 266, 5, 57, 4647, 4105
150,173,conflict,1, 89, 440, 7, 84, 4990, 4223
150,173,neighbour,1, 128, 590, 8, 124, 6060, 4615
150,174,ML,1, 53, 238, 80, 52, 4703, 4118
150,174,distance,1, 53, 244, 6, 52, 4672, 4090
150,174,conflict,1, 59, 271, 7, 58, 4960, 4274
150,174,neighbour,1, 113, 620, 9, 86, 5612, 4592
150,175,ML,1, 64, 279, 88, 63, 4688, 4016
150,175,distance,1, 57, 261, 6, 56, 4576, 3928
150,175,conflict,1, 56, 268, 9, 55, 4668, 3969
150,175,neighbour,1, 80, 351, 6, 78, 4879, 4094
150,176,ML,1, 52, 230, 88, 51, 4621, 4161
150,176,distance,1, 49, 215, 5, 48, 4644, 4217
150,176,conflict,1, 76, 363, 7, 74, 5133, 4386
150,176,neighbour,1, 121, 576, 9, 116, 7070, 5257
150,177,ML,1, 54, 240, 83, 53, 4945, 4348
150,177,distance,1, 54, 247, 5, 53, 4931, 4309
150,177,conflict,1, 140, 678, 18, 124, 6384, 4983
150,177,neighbour,1, 183, 883, 16, 159, 7710, 5624
150,178,ML,1, 56, 257, 78, 55, 4804, 4290
150,178,distance,1, 53, 242, 6, 52, 4796, 4222
150,178,conflict,1, 56, 252, 8, 55, 4962, 4223
150,178,neighbour,1, 93, 428, 9, 91, 5302, 4499
150,179,ML,1, 56, 264, 74, 55, 4775, 4042
150,179,distance,1, 50, 232, 6, 49, 4601, 3955
150,179,conflict,1, 59, 267, 5, 58, 4780, 4023
150,179,neighbour,1, 93, 431, 9, 89, 5200, 4111
150,180,ML,1, 53, 238, 80, 52, 4495, 3964
150,180,distance,1, 53, 244, 5, 52, 4514, 4015
150,180,conflict,1, 72, 345, 7, 69, 4975, 4149
150,180,neighbour,1, 195, 893, 12, 181, 7508, 5183
150,181,ML,1, 6381, 115798, 1353, 78, 5054, 4240
150,181,distance,1, 57, 265, 7, 56, 5018, 4301
150,181,conflict,1, 107, 558, 15, 92, 5583, 4460
150,181,neighbour,1, 73, 326, 7, 70, 5125, 4394
150,182,ML,1, 53, 241, 78, 52, 4689, 4236
150,182,distance,1, 53, 244, 5, 52, 4712, 4252
150,182,conflict,1, 60, 275, 5, 59, 4978, 4272
150,182,neighbour,1, 79, 360, 7, 77, 5165, 4354
150,183,ML,1, 56, 252, 94, 55, 4906, 4269
150,183,distance,1, 56, 249, 11, 55, 4902, 4270
150,183,conflict,1, 60, 282, 5, 59, 4943, 4271
150,183,neighbour,1, 112, 505, 8, 109, 5529, 4597
150,184,ML,1, 57, 261, 87, 55, 4878, 4298
150,184,distance,1, 49, 218, 5, 48, 4849, 4296
150,184,conflict,1, 55, 252, 6, 54, 4971, 4374
150,184,neighbour,1, 94, 417, 12, 90, 5862, 4692
150,185,ML,1, 54, 238, 79, 53, 4689, 4167
150,185,distance,1, 54, 236, 5, 53, 4553, 4089
150,185,conflict,1, 73, 352, 6, 68, 4842, 4286
150,185,neighbour,1, 94, 447, 11, 79, 5343, 4528
150,186,ML,1, 2491, 51682, 579, 69, 4852, 4257
150,186,distance,1, 52, 239, 6, 51, 4804, 4282
150,186,conflict,1, 67, 297, 9, 66, 5144, 4265
150,186,neighbour,1, 100, 439, 8, 97, 5742, 4587
150,187,ML,1, 54, 243, 99, 53, 4535, 3989
150,187,distance,1, 54, 242, 6, 53, 4772, 4151
150,187,conflict,1, 66, 303, 6, 65, 4988, 4096
150,187,neighbour,1, 74, 341, 6, 71, 5054, 4294
150,188,ML,1, 56, 252, 98, 55, 4799, 4224
150,188,distance,1, 50, 236, 5, 49, 4724, 4214
150,188,conflict,1, 75, 380, 7, 69, 5019, 4350
150,188,neighbour,1, 122, 645, 10, 115, 6067, 4936
150,189,ML,1, 156, 1716, 119, 58, 4557, 4086
150,189,distance,1, 138, 1194, 17, 59, 4440, 4017
150,189,conflict,1, 769, 9604, 87, 74, 4933, 4135
150,189,neighbour,1, 668, 8304, 129, 110, 5619, 4453
150,190,ML,1, 249, 3071, 97, 53, 4653, 4126
150,190,distance,1, 54, 238, 5, 53, 4573, 4060
150,190,conflict,1, 58, 246, 7, 57, 4748, 4107
150,190,neighbour,1, 72, 319, 7, 70, 4976, 4322
150,191,ML,0,-1,-1,-1,-1,-1,-1
150,191,distance,1, 49, 227, 9, 48, 4641, 4121
150,191,conflict,1, 60, 313, 7, 55, 4849, 4188
150,191,neighbour,1, 163, 895, 12, 138, 6310, 4930
150,192,ML,1, 56, 251, 91, 55, 4624, 4123
150,192,distance,1, 53, 236, 10, 52, 4684, 4153
150,192,conflict,1, 72, 328, 7, 70, 4968, 4299
150,192,neighbour,1, 137, 635, 10, 131, 6267, 5196
150,193,ML,1, 309, 3340, 122, 53, 4631, 3983
150,193,distance,1, 51, 229, 7, 50, 4441, 3908
150,193,conflict,1, 74, 341, 6, 72, 4822, 4015
150,193,neighbour,1, 134, 768, 11, 120, 6366, 4734
150,194,ML,1, 57, 266, 99, 56, 4663, 3928
150,194,distance,1, 53, 245, 5, 52, 4625, 3959
150,194,conflict,1, 82, 410, 6, 76, 5191, 4035
150,194,neighbour,1, 67, 311, 11, 65, 4921, 4060
150,195,ML,1, 59, 271, 90, 57, 4859, 4254
150,195,distance,1, 51, 238, 5, 50, 4708, 4204
150,195,conflict,1, 61, 277, 8, 60, 5078, 4251
150,195,neighbour,1, 75, 316, 6, 72, 5290, 4479
150,196,ML,1, 58, 291, 86, 55, 4927, 4150
150,196,distance,1, 52, 247, 7, 51, 4802, 4125
150,196,conflict,1, 72, 341, 12, 70, 5214, 4352
150,196,neighbour,1, 91, 493, 9, 78, 5287, 4353
150,197,ML,1, 58, 263, 80, 57, 4785, 4229
150,197,distance,1, 54, 239, 5, 53, 4758, 4180
150,197,conflict,1, 63, 279, 9, 62, 5027, 4286
150,197,neighbour,1, 113, 530, 9, 103, 5697, 4708
150,198,ML,1, 62, 285, 80, 61, 4785, 4102
150,198,distance,1, 185, 2066, 22, 72, 4664, 4070
150,198,conflict,1, 320, 3643, 51, 78, 5079, 4344
150,198,neighbour,1, 866, 12264, 125, 155, 6405, 5019
150,199,ML,1, 59, 271, 77, 58, 4647, 4019
150,199,distance,1, 58, 259, 6, 57, 4583, 3855
150,199,conflict,1, 89, 419, 10, 82, 5238, 4217
150,199,neighbour,1, 83, 395, 7, 80, 5018, 4174
150,200,ML,1, 56, 257, 91, 55, 4962, 4361
150,200,distance,1, 56, 246, 5, 55, 4953, 4299
150,200,conflict,1, 64, 292, 13, 63, 5050, 4317
150,200,neighbour,1, 122, 540, 9, 117, 5745, 4619
150,201,ML,1, 51, 231, 83, 50, 5116, 4514
150,201,distance,1, 50, 227, 8, 49, 4979, 4348
150,201,conflict,1, 65, 284, 6, 64, 5442, 4455
150,201,neighbour,1, 76, 319, 6, 74, 5452, 4528
150,202,ML,1, 55, 250, 83, 54, 4442, 3924
150,202,distance,1, 49, 228, 6, 48, 4494, 3957
150,202,conflict,1, 61, 282, 5, 59, 4542, 3923
150,202,neighbour,1, 77, 380, 6, 74, 4804, 4069
150,203,ML,1, 58, 265, 86, 57, 4742, 4157
150,203,distance,1, 58, 258, 10, 57, 4680, 4093
150,203,conflict,1, 79, 433, 7, 71, 5038, 4188
150,203,neighbour,1, 85, 374, 7, 82, 5229, 4475
150,204,ML,1, 75, 384, 112, 69, 4720, 4106
150,204,distance,1, 55, 250, 5, 54, 4694, 4080
150,204,conflict,1, 72, 356, 6, 67, 4983, 4242
150,204,neighbour,1, 62, 271, 7, 61, 4953, 4140
150,205,ML,1, 59, 268, 94, 58, 4761, 4221
150,205,distance,1, 49, 219, 5, 48, 4704, 4077
150,205,conflict,1, 93, 507, 9, 81, 5149, 4264
150,205,neighbour,1, 211, 1615, 19, 113, 6109, 4893
150,206,ML,1, 55, 252, 110, 54, 4479, 4018
150,206,distance,1, 52, 268, 7, 48, 4571, 4055
150,206,conflict,1, 55, 249, 6, 54, 4678, 4056
150,206,neighbour,1, 70, 375, 8, 65, 4932, 4258
150,207,ML,1, 55, 246, 94, 54, 4602, 4071
150,207,distance,1, 54, 240, 5, 53, 4470, 4023
150,207,conflict,1, 58, 254, 6, 57, 4732, 4121
150,207,neighbour,1, 120, 514, 8, 113, 6444, 5103
150,208,ML,1, 113, 918, 82, 63, 4743, 4103
150,208,distance,1, 669, 7951, 88, 89, 5093, 4276
150,208,conflict,1, 179, 1694, 18, 95, 5475, 4396
150,208,neighbour,1, 1992, 32353, 299, 146, 5972, 4947
150,209,ML,1, 76, 422, 94, 58, 5079, 4482
150,209,distance,1, 51, 232, 5, 50, 5062, 4473
150,209,conflict,1, 98, 446, 8, 93, 5385, 4579
150,209,neighbour,1, 90, 424, 7, 85, 5459, 4686
150,210,ML,1, 80, 481, 77, 61, 4860, 4271
150,210,distance,1, 56, 257, 6, 55, 4686, 4211
150,210,conflict,1, 58, 273, 6, 57, 5178, 4277
150,210,neighbour,1, 114, 511, 8, 111, 5890, 4779
150,211,ML,1, 67, 412, 84, 53, 4639, 4071
150,211,distance,1, 48, 216, 5, 47, 4572, 4007
150,211,conflict,1, 60, 269, 10, 59, 4880, 4059
150,211,neighbour,1, 107, 530, 10, 100, 5374, 4424
150,212,ML,1, 51, 237, 90, 50, 4641, 4117
150,212,distance,1, 53, 238, 5, 52, 4610, 4143
150,212,conflict,1, 63, 345, 7, 57, 5021, 4239
150,212,neighbour,1, 88, 394, 7, 84, 5364, 4316
150,213,ML,0,-1,-1,-1,-1,-1,-1
150,213,distance,1, 53, 242, 10, 52, 4781, 4143
150,213,conflict,1, 86, 393, 7, 83, 5400, 4346
150,213,neighbour,1, 67, 291, 7, 64, 5201, 4323
150,214,ML,1, 57, 259, 98, 56, 4390, 3749
150,214,distance,1, 56, 260, 5, 55, 4498, 3821
150,214,conflict,1, 75, 350, 8, 74, 4781, 3793
150,214,neighbour,1, 77, 359, 7, 75, 4863, 3864
150,215,ML,0,-1,-1,-1,-1,-1,-1
150,215,distance,1, 54, 249, 5, 53, 5019, 4395
150,215,conflict,1, 65, 315, 7, 60, 5362, 4429
150,215,neighbour,1, 165, 801, 12, 155, 7828, 5544
150,216,ML,1, 463, 6287, 179, 67, 5337, 4491
150,216,distance,1, 282, 3576, 36, 65, 5032, 4399
150,216,conflict,1, 694, 9685, 85, 88, 5638, 4576
150,216,neighbour,1, 442, 4517, 45, 180, 8010, 5540
150,217,ML,1, 56, 254, 99, 55, 4637, 4096
150,217,distance,1, 53, 249, 11, 52, 4577, 4095
150,217,conflict,1, 53, 235, 5, 52, 4823, 4120
150,217,neighbour,1, 85, 424, 13, 82, 4962, 4234
150,218,ML,1, 47, 212, 73, 46, 4463, 4040
150,218,distance,1, 50, 231, 5, 49, 4581, 4129
150,218,conflict,1, 57, 256, 7, 55, 4740, 4152
150,218,neighbour,1, 101, 495, 9, 91, 5965, 4656
150,219,ML,1, 53, 235, 81, 52, 5049, 4321
150,219,distance,1, 148, 1631, 19, 65, 5259, 4440
150,219,conflict,1, 69, 327, 7, 66, 5557, 4650
150,219,neighbour,1, 116, 525, 14, 110, 6113, 4846
150,220,ML,0,-1,-1,-1,-1,-1,-1
150,220,distance,1, 50, 233, 7, 49, 4682, 4210
150,220,conflict,1, 63, 301, 6, 61, 4975, 4309
150,220,neighbour,1, 95, 457, 7, 84, 5434, 4701
150,221,ML,1, 57, 265, 76, 55, 4424, 3899
150,221,distance,1, 51, 232, 5, 50, 4279, 3897
150,221,conflict,1, 53, 244, 6, 52, 4428, 3876
150,221,neighbour,1, 88, 406, 6, 85, 5030, 4194
150,222,ML,1, 60, 273, 100, 59, 4998, 4355
150,222,distance,1, 58, 261, 5, 57, 5026, 4291
150,222,conflict,1, 62, 281, 6, 61, 5045, 4356
150,222,neighbour,1, 103, 466, 14, 101, 5617, 4632
150,223,ML,1, 59, 263, 83, 58, 4739, 4137
150,223,distance,1, 54, 243, 5, 53, 4788, 4127
150,223,conflict,1, 71, 347, 7, 66, 5175, 4322
150,223,neighbour,1, 116, 566, 10, 101, 5489, 4516
150,224,ML,1, 55, 250, 90, 54, 4465, 3961
150,224,distance,1, 52, 240, 6, 51, 4224, 3842
150,224,conflict,1, 81, 433, 7, 71, 4881, 4148
150,224,neighbour,1, 131, 655, 11, 110, 5586, 4427
150,225,ML,1, 60, 270, 95, 59, 4918, 4236
150,225,distance,1, 67, 387, 6, 60, 4859, 4230
150,225,conflict,1, 62, 290, 7, 60, 5131, 4234
150,225,neighbour,1, 211, 961, 13, 195, 9682, 6415
150,226,ML,1, 68, 317, 86, 65, 5077, 4297
150,226,distance,1, 53, 242, 6, 52, 4804, 4185
150,226,conflict,1, 59, 255, 6, 58, 5169, 4291
150,226,neighbour,1, 116, 609, 10, 100, 5894, 4692
150,227,ML,1, 55, 254, 92, 54, 4507, 4011
150,227,distance,1, 50, 227, 5, 49, 4710, 4020
150,227,conflict,1, 77, 368, 7, 74, 4907, 4115
150,227,neighbour,1, 168, 832, 12, 151, 6706, 4905
150,228,ML,1, 59, 285, 84, 56, 4698, 3987
150,228,distance,1, 53, 241, 6, 52, 4408, 3947
150,228,conflict,1, 76, 455, 7, 61, 4876, 4210
150,228,neighbour,1, 111, 535, 10, 107, 5582, 4586
150,229,ML,1, 56, 249, 82, 55, 4690, 4066
150,229,distance,1, 53, 240, 6, 52, 4677, 4037
150,229,conflict,1, 60, 265, 5, 59, 5017, 4067
150,229,neighbour,1, 112, 526, 12, 108, 5807, 4488
150,230,ML,1, 52, 239, 79, 51, 4419, 3988
150,230,distance,1, 50, 232, 6, 49, 4444, 3982
150,230,conflict,1, 91, 512, 8, 70, 4894, 4138
150,230,neighbour,1, 118, 550, 9, 113, 5147, 4441
150,231,ML,1, 85, 700, 97, 50, 4703, 4065
150,231,distance,1, 48, 210, 5, 47, 4769, 4111
150,231,conflict,1, 62, 303, 6, 59, 4915, 4113
150,231,neighbour,1, 155, 846, 14, 133, 6495, 4826
150,232,ML,1, 59, 267, 117, 58, 4925, 4152
150,232,distance,1, 57, 251, 9, 56, 4771, 4162
150,232,conflict,1, 58, 252, 6, 57, 5075, 4258
150,232,neighbour,1, 78, 342, 7, 77, 5594, 4461
150,233,ML,1, 53, 245, 72, 52, 4270, 3893
150,233,distance,1, 51, 244, 5, 50, 4317, 3955
150,233,conflict,1, 57, 261, 5, 56, 4506, 3989
150,233,neighbour,1, 99, 420, 8, 96, 5196, 4378
150,234,ML,1, 60, 268, 81, 59, 4884, 4228
150,234,distance,1, 222, 2276, 27, 68, 4941, 4339
150,234,conflict,1, 10825, 152766, 1501, 136, 5819, 4923
150,234,neighbour,1, 773, 8917, 113, 219, 9049, 6807
150,235,ML,1, 54, 248, 98, 53, 4467, 3917
150,235,distance,1, 52, 230, 5, 51, 4633, 3933
150,235,conflict,1, 59, 273, 5, 55, 4783, 4021
150,235,neighbour,1, 177, 837, 15, 164, 7712, 5786
150,236,ML,1, 50, 231, 97, 49, 4378, 3940
150,236,distance,1, 48, 223, 5, 47, 4352, 3918
150,236,conflict,1, 100, 487, 9, 87, 4717, 3986
150,236,neighbour,1, 76, 323, 6, 74, 4828, 4241
150,237,ML,1, 58, 270, 75, 57, 4765, 4154
150,237,distance,1, 53, 248, 7, 52, 4770, 4165
150,237,conflict,1, 92, 472, 8, 80, 5180, 4315
150,237,neighbour,1, 125, 583, 8, 110, 6193, 4820
150,238,ML,1, 59, 272, 112, 58, 4647, 4105
150,238,distance,1, 59, 267, 6, 58, 4645, 4137
150,238,conflict,1, 80, 388, 8, 76, 5139, 4236
150,238,neighbour,1, 115, 523, 11, 109, 6050, 4847
150,239,ML,1, 56, 251, 106, 55, 4867, 4052
150,239,distance,1, 59, 259, 5, 58, 4959, 4210
150,239,conflict,1, 66, 308, 6, 63, 5000, 4203
150,239,neighbour,1, 141, 682, 10, 132, 6051, 4885
150,240,ML,1, 65, 297, 83, 64, 5015, 4438
150,240,distance,1, 52, 227, 5, 51, 4726, 4291
150,240,conflict,1, 60, 271, 5, 58, 4940, 4316
150,240,neighbour,1, 123, 542, 9, 119, 6159, 4941
150,241,ML,1, 57, 259, 78, 56, 4660, 4067
150,241,distance,1, 57, 258, 7, 56, 4645, 4113
150,241,conflict,1, 103, 555, 13, 85, 5168, 4322
150,241,neighbour,1, 120, 608, 9, 106, 5535, 4484
150,242,ML,1, 1658, 30080, 437, 54, 4423, 3935
150,242,distance,1, 52, 240, 5, 51, 4416, 3933
150,242,conflict,1, 58, 267, 7, 56, 4649, 4017
150,242,neighbour,1, 117, 608, 10, 94, 5376, 4441
150,243,ML,1, 70, 395, 80, 60, 4592, 3980
150,243,distance,1, 53, 243, 5, 52, 4569, 3941
150,243,conflict,1, 61, 275, 7, 60, 4781, 4016
150,243,neighbour,1, 93, 426, 8, 90, 5025, 4291
150,244,ML,1, 1171, 16835, 233, 65, 4675, 4028
150,244,distance,1, 221, 2595, 25, 66, 4662, 3997
150,244,conflict,1, 854, 12885, 135, 72, 4900, 4053
150,244,neighbour,1, 96, 830, 10, 69, 4728, 4106
150,245,ML,1, 58, 258, 96, 57, 4788, 4056
150,245,distance,1, 58, 257, 6, 57, 5031, 4139
150,245,conflict,1, 60, 278, 7, 59, 5008, 4117
150,245,neighbour,1, 108, 534, 15, 93, 5786, 4463
150,246,ML,1, 17533, 483429, 4764, 88, 4776, 4050
150,246,distance,1, 54, 246, 9, 53, 4511, 3922
150,246,conflict,1, 66, 302, 7, 63, 4837, 4058
150,246,neighbour,1, 144, 761, 11, 129, 5670, 4683
150,247,ML,1, 55, 257, 91, 54, 4914, 4447
150,247,distance,1, 52, 231, 9, 51, 5103, 4544
150,247,conflict,1, 129, 730, 11, 106, 5924, 4892
150,247,neighbour,1, 136, 664, 10, 114, 6118, 5070
150,248,ML,1, 49, 216, 104, 48, 4692, 4058
150,248,distance,1, 56, 257, 6, 55, 4709, 4145
150,248,conflict,1, 98, 712, 10, 64, 4930, 4176
150,248,neighbour,1, 156, 743, 16, 145, 6603, 4966
150,249,ML,1, 80, 547, 110, 58, 4387, 3736
150,249,distance,1, 48, 212, 5, 47, 4335, 3747
150,249,conflict,1, 54, 249, 5, 53, 4595, 3836
150,249,neighbour,1, 68, 325, 9, 65, 4644, 3941
150,250,ML,1, 55, 271, 94, 53, 4452, 4117
150,250,distance,1, 48, 229, 5, 47, 4559, 4128
150,250,conflict,1, 51, 236, 6, 50, 4533, 4072
150,250,neighbour,1, 73, 323, 8, 71, 4730, 4245
150,251,ML,1, 58, 252, 76, 57, 4703, 4021
150,251,distance,1, 49, 229, 5, 48, 4434, 3900
150,251,conflict,1, 78, 357, 7, 75, 4999, 4134
150,251,neighbour,1, 132, 617, 9, 126, 5993, 4899
150,252,ML,1, 237, 2291, 97, 70, 4760, 4126
150,252,distance,1, 53, 251, 6, 51, 4549, 3995
150,252,conflict,1, 55, 242, 5, 54, 4525, 3919
150,252,neighbour,1, 65, 281, 6, 63, 4863, 4135
150,253,ML,1, 59, 275, 77, 58, 4780, 4221
150,253,distance,1, 59, 266, 6, 58, 4807, 4245
150,253,conflict,1, 63, 277, 6, 62, 5126, 4357
150,253,neighbour,1, 155, 753, 15, 135, 6386, 4874
150,254,ML,1, 60, 273, 91, 59, 4631, 3999
150,254,distance,1, 51, 238, 8, 50, 4547, 3962
150,254,conflict,1, 72, 333, 6, 70, 4998, 4089
150,254,neighbour,1, 99, 431, 8, 97, 5934, 4485
150,255,ML,1, 51, 233, 93, 50, 4752, 4256
150,255,distance,1, 58, 270, 7, 57, 4833, 4293
150,255,conflict,1, 134, 983, 14, 81, 5149, 4297
150,255,neighbour,1, 91, 427, 9, 87, 5737, 4710
150,256,ML,1, 52, 235, 100, 51, 4406, 4026
150,256,distance,1, 50, 225, 6, 49, 4506, 4002
150,256,conflict,1, 55, 257, 7, 54, 4538, 3971
150,256,neighbour,1, 64, 297, 6, 62, 4732, 4082
150,257,ML,1, 51, 232, 78, 50, 4977, 4365
150,257,distance,1, 49, 222, 5, 48, 4904, 4356
150,257,conflict,1, 69, 324, 6, 68, 5505, 4726
150,257,neighbour,1, 159, 808, 11, 140, 6622, 5416
150,258,ML,1, 1035, 17825, 277, 55, 4927, 4304
150,258,distance,1, 50, 234, 10, 49, 4809, 4236
150,258,conflict,1, 60, 272, 7, 58, 5283, 4434
150,258,neighbour,1, 76, 336, 7, 74, 5193, 4451
150,259,ML,1, 60, 271, 94, 59, 4616, 3949
150,259,distance,1, 58, 267, 5, 57, 4491, 3830
150,259,conflict,1, 74, 352, 7, 71, 5068, 4126
150,259,neighbour,1, 141, 743, 10, 124, 5851, 4524
150,260,ML,1, 63, 284, 88, 62, 4694, 4098
150,260,distance,1, 53, 248, 6, 52, 4553, 4102
150,260,conflict,1, 119, 911, 12, 70, 5095, 4360
150,260,neighbour,1, 121, 574, 17, 111, 6383, 4991
150,261,ML,1, 53, 241, 92, 52, 4674, 4209
150,261,distance,1, 57, 268, 8, 56, 4739, 4253
150,261,conflict,1, 56, 254, 5, 55, 4878, 4199
150,261,neighbour,1, 82, 364, 7, 79, 5248, 4467
150,262,ML,1, 64, 298, 96, 61, 4919, 4203
150,262,distance,1, 177, 1766, 19, 63, 4766, 4217
150,262,conflict,1, 73, 335, 7, 72, 5119, 4281
150,262,neighbour,1, 111, 523, 8, 105, 5591, 4598
150,263,ML,1, 54, 245, 101, 53, 4560, 4153
150,263,distance,1, 54, 257, 5, 53, 4599, 4233
