Agent,Seed,Heuristic,Solved,HNode,LNode,Time,Makespan,SOC,SOL
150,611,ML,1, 55, 255, 34, 54, 4443, 3898
150,611,distance,1, 56, 275, 34, 53, 4319, 3853
150,611,conflict,1, 83, 495, 32, 69, 4813, 4075
150,611,neighbour,1, 196, 944, 35, 171, 7784, 5451
150,612,ML,1, 52, 240, 33, 51, 4856, 4109
150,612,distance,1, 52, 239, 34, 51, 4781, 4203
150,612,conflict,1, 57, 272, 34, 55, 5133, 4260
150,612,neighbour,1, 87, 451, 36, 78, 5229, 4390
150,613,ML,1, 72, 382, 34, 64, 4809, 4200
150,613,distance,1, 149, 1506, 57, 66, 4860, 4218
150,613,conflict,1, 66, 294, 34, 64, 4836, 4169
150,613,neighbour,1, 121, 517, 36, 118, 5576, 4524
150,614,ML,1, 61, 278, 35, 60, 4910, 4223
150,614,distance,1, 60, 270, 34, 59, 4924, 4225
150,614,conflict,1, 68, 313, 55, 66, 5541, 4402
150,614,neighbour,1, 110, 524, 37, 105, 6130, 4677
150,615,ML,1, 60, 296, 33, 55, 4529, 4092
150,615,distance,1, 53, 245, 34, 52, 4519, 3999
150,615,conflict,1, 108, 640, 55, 83, 5226, 4354
150,615,neighbour,1, 110, 508, 36, 106, 5742, 4626
150,616,ML,1, 63, 340, 34, 55, 5163, 4410
150,616,distance,1, 48, 221, 33, 47, 4971, 4283
150,616,conflict,1, 73, 346, 60, 71, 5677, 4700
150,616,neighbour,1, 76, 405, 34, 66, 5542, 4662
150,617,ML,1, 50, 228, 31, 49, 4444, 3914
150,617,distance,1, 52, 237, 33, 51, 4359, 3963
150,617,conflict,1, 54, 258, 35, 53, 4729, 4127
150,617,neighbour,1, 57, 254, 33, 56, 4652, 4059
150,618,ML,1, 65, 328, 56, 62, 5026, 4335
150,618,distance,1, 54, 244, 33, 53, 4845, 4282
150,618,conflict,1, 58, 264, 34, 57, 5238, 4382
150,618,neighbour,1, 110, 510, 37, 107, 5913, 4794
150,619,ML,1, 59, 299, 35, 56, 4136, 3755
150,619,distance,1, 52, 242, 33, 51, 4438, 3906
150,619,conflict,1, 62, 306, 35, 57, 4445, 3855
150,619,neighbour,1, 78, 395, 34, 72, 4889, 4184
150,620,ML,1, 56, 243, 33, 55, 5002, 4290
150,620,distance,1, 54, 254, 34, 53, 4867, 4265
150,620,conflict,1, 58, 255, 34, 57, 5202, 4424
150,620,neighbour,1, 112, 538, 37, 109, 5762, 4653
150,621,ML,1, 63, 286, 34, 62, 4930, 4259
150,621,distance,1, 57, 262, 34, 56, 4720, 4210
150,621,conflict,1, 58, 262, 34, 57, 5032, 4157
150,621,neighbour,1, 86, 375, 37, 84, 5527, 4626
150,622,ML,1, 69, 354, 35, 62, 5169, 4347
150,622,distance,1, 52, 245, 59, 51, 4881, 4254
150,622,conflict,1, 64, 298, 57, 63, 5144, 4293
150,622,neighbour,1, 151, 747, 39, 135, 6762, 5244
150,623,ML,1, 55, 253, 34, 54, 4821, 4193
150,623,distance,1, 56, 254, 55, 55, 4957, 4331
150,623,conflict,1, 58, 258, 57, 57, 5087, 4321
150,623,neighbour,1, 68, 318, 34, 64, 5321, 4510
150,624,ML,1, 56, 259, 58, 55, 4745, 4197
150,624,distance,1, 54, 249, 33, 53, 4694, 4156
150,624,conflict,1, 105, 592, 36, 86, 5669, 4596
150,624,neighbour,1, 140, 705, 38, 131, 6101, 4808
150,625,ML,1, 54, 239, 33, 53, 4849, 4067
150,625,distance,1, 54, 238, 33, 53, 4759, 4193
150,625,conflict,1, 57, 259, 33, 56, 4942, 4102
150,625,neighbour,1, 139, 672, 38, 129, 6156, 4698
150,626,ML,1, 53, 238, 35, 52, 4749, 4179
150,626,distance,1, 52, 233, 33, 51, 4631, 4120
150,626,conflict,1, 56, 262, 54, 55, 4895, 4205
150,626,neighbour,1, 110, 503, 33, 104, 5590, 4612
150,627,ML,1, 56, 254, 33, 55, 4866, 4100
150,627,distance,1, 64, 307, 35, 61, 4746, 4188
150,627,conflict,1, 121, 738, 39, 97, 5558, 4405
150,627,neighbour,1, 180, 819, 40, 159, 6401, 5385
150,628,ML,1, 58, 289, 55, 55, 4683, 4043
150,628,distance,1, 51, 239, 32, 50, 4723, 4023
150,628,conflict,1, 87, 408, 36, 84, 5178, 4185
150,628,neighbour,1, 93, 399, 36, 86, 5060, 4216
150,629,ML,1, 55, 259, 33, 54, 4610, 4049
150,629,distance,1, 55, 248, 33, 54, 4502, 3993
150,629,conflict,1, 61, 274, 33, 60, 4703, 3973
150,629,neighbour,1, 56, 249, 33, 55, 4536, 4002
150,630,ML,1, 61, 258, 34, 60, 4969, 4258
150,630,distance,1, 56, 250, 35, 55, 4866, 4231
150,630,conflict,1, 81, 365, 35, 80, 5529, 4393
150,630,neighbour,1, 130, 694, 37, 115, 6101, 4783
150,631,ML,1, 49, 222, 33, 48, 4540, 4103
150,631,distance,1, 51, 229, 34, 50, 4517, 4095
150,631,conflict,1, 57, 266, 34, 56, 4763, 4196
150,631,neighbour,1, 53, 235, 34, 51, 4607, 4119
150,632,ML,1, 49, 222, 34, 48, 4858, 4264
150,632,distance,1, 51, 235, 35, 50, 4814, 4327
150,632,conflict,1, 68, 314, 33, 66, 5001, 4305
150,632,neighbour,1, 83, 389, 36, 75, 5302, 4535
150,633,ML,1, 49, 228, 59, 48, 4827, 4208
150,633,distance,1, 48, 223, 34, 47, 4680, 4120
150,633,conflict,1, 58, 255, 33, 57, 4871, 4145
150,633,neighbour,1, 65, 308, 34, 63, 4981, 4246
150,634,ML,1, 52, 229, 34, 51, 4667, 4064
150,634,distance,1, 58, 266, 34, 56, 4765, 4172
150,634,conflict,1, 142, 738, 40, 127, 5760, 4456
150,634,neighbour,1, 150, 720, 38, 134, 6240, 4776
150,635,ML,1, 52, 234, 33, 51, 4498, 3919
150,635,distance,1, 52, 237, 34, 51, 4445, 3856
150,635,conflict,1, 65, 305, 34, 59, 4691, 4024
150,635,neighbour,1, 96, 470, 37, 89, 5126, 4114
150,636,ML,1, 115, 1070, 41, 63, 5204, 4495
150,636,distance,1, 52, 246, 34, 51, 4975, 4489
150,636,conflict,1, 272, 2486, 47, 141, 6299, 5100
150,636,neighbour,1, 304, 2671, 47, 132, 6811, 5370
150,637,ML,1, 55, 242, 33, 54, 4508, 4089
150,637,distance,1, 252, 3254, 47, 66, 4621, 4145
150,637,conflict,1, 63, 278, 35, 62, 4768, 4109
150,637,neighbour,1, 89, 606, 60, 63, 4732, 4115
150,638,ML,1, 46, 206, 31, 45, 4588, 4163
150,638,distance,1, 46, 208, 33, 45, 4604, 4134
150,638,conflict,1, 96, 455, 58, 88, 5282, 4464
150,638,neighbour,1, 74, 347, 54, 70, 4955, 4295
150,639,ML,1, 70, 426, 34, 56, 4987, 4358
150,639,distance,1, 56, 252, 33, 55, 4916, 4329
150,639,conflict,1, 910, 11268, 75, 86, 5518, 4745
150,639,neighbour,1, 172, 857, 38, 160, 7846, 5412
150,640,ML,1, 60, 267, 55, 59, 4907, 4251
150,640,distance,1, 54, 242, 33, 53, 4697, 4199
150,640,conflict,1, 81, 422, 35, 74, 5042, 4375
150,640,neighbour,1, 175, 898, 39, 151, 6546, 5186
150,641,ML,1, 54, 245, 33, 53, 4566, 4040
150,641,distance,1, 52, 231, 34, 51, 4686, 4042
150,641,conflict,1, 66, 316, 35, 64, 4982, 4123
150,641,neighbour,1, 94, 469, 37, 86, 5266, 4500
150,642,ML,1, 1424, 18335, 98, 83, 4833, 4149
150,642,distance,1, 312, 3833, 48, 69, 4539, 4039
150,642,conflict,1, 1182, 13573, 82, 100, 5487, 4335
150,642,neighbour,1, 1881, 21654, 115, 102, 5419, 4447
150,643,ML,1, 59, 289, 35, 56, 4523, 3973
150,643,distance,1, 54, 248, 33, 53, 4633, 4074
150,643,conflict,1, 60, 272, 34, 59, 4771, 4003
150,643,neighbour,1, 84, 437, 57, 78, 5055, 4109
150,644,ML,1, 56, 254, 34, 54, 4856, 4297
150,644,distance,1, 54, 247, 33, 53, 4966, 4318
150,644,conflict,1, 91, 524, 56, 79, 5353, 4433
150,644,neighbour,1, 167, 883, 38, 144, 7503, 5489
150,645,ML,1, 58, 275, 35, 56, 4729, 4046
150,645,distance,1, 55, 255, 56, 54, 4821, 4194
150,645,conflict,1, 57, 269, 34, 56, 4959, 4125
150,645,neighbour,1, 117, 549, 37, 109, 5766, 4484
150,646,ML,1, 65, 307, 52, 63, 4966, 4337
150,646,distance,1, 52, 241, 34, 51, 4879, 4314
150,646,conflict,1, 412, 5147, 53, 91, 5654, 4649
150,646,neighbour,1, 394, 3551, 51, 174, 7133, 5694
150,647,ML,1, 53, 239, 34, 52, 4603, 4199
150,647,distance,1, 51, 233, 33, 50, 4608, 4146
150,647,conflict,1, 51, 240, 54, 50, 4683, 4088
150,647,neighbour,1, 58, 260, 34, 55, 4794, 4260
150,648,ML,1, 54, 242, 34, 53, 4600, 3841
150,648,distance,1, 54, 251, 34, 53, 4404, 3840
150,648,conflict,1, 55, 245, 33, 54, 4391, 3800
150,648,neighbour,1, 168, 795, 41, 156, 6813, 5281
150,649,ML,1, 54, 252, 33, 53, 4606, 4020
150,649,distance,1, 54, 245, 34, 53, 4512, 4021
150,649,conflict,1, 83, 386, 35, 79, 4956, 4091
150,649,neighbour,1, 79, 330, 57, 77, 4736, 4006
150,650,ML,1, 78, 385, 35, 69, 5258, 4423
150,650,distance,1, 62, 274, 34, 61, 4647, 4153
150,650,conflict,1, 71, 327, 34, 70, 4993, 4186
150,650,neighbour,1, 107, 481, 37, 104, 5913, 4690
150,651,ML,1, 54, 239, 33, 53, 4993, 4100
150,651,distance,1, 58, 263, 34, 55, 4737, 4095
150,651,conflict,1, 87, 413, 36, 84, 5490, 4341
150,651,neighbour,1, 117, 571, 38, 104, 5720, 4582
150,652,ML,1, 73, 341, 35, 71, 4894, 4287
150,652,distance,1, 519, 7179, 60, 76, 4880, 4271
150,652,conflict,1, 66, 304, 34, 65, 5019, 4291
150,652,neighbour,1, 134, 632, 37, 128, 6468, 4929
150,653,ML,1, 11083, 201802, 752, 70, 4839, 4094
150,653,distance,1, 57, 266, 34, 56, 4711, 4045
150,653,conflict,1, 487, 6655, 58, 94, 5170, 4338
150,653,neighbour,1, 451, 4775, 53, 157, 7015, 5024
150,654,ML,1, 58, 260, 35, 57, 4732, 4134
150,654,distance,1, 58, 262, 35, 57, 4647, 4136
150,654,conflict,1, 63, 283, 34, 62, 4849, 4182
150,654,neighbour,1, 148, 686, 39, 136, 6108, 4762
150,655,ML,1, 56, 266, 35, 55, 4983, 4393
150,655,distance,1, 52, 230, 34, 51, 4954, 4320
150,655,conflict,1, 57, 252, 33, 56, 5194, 4371
150,655,neighbour,1, 117, 557, 38, 111, 5937, 4864
150,656,ML,1, 57, 260, 31, 56, 4561, 4061
150,656,distance,1, 57, 261, 34, 56, 4669, 4119
150,656,conflict,1, 78, 396, 61, 72, 5162, 4362
150,656,neighbour,1, 146, 723, 38, 131, 6160, 5092
150,657,ML,1, 75, 339, 36, 73, 5405, 4557
150,657,distance,1, 55, 253, 35, 54, 4923, 4419
150,657,conflict,1, 90, 431, 37, 84, 5495, 4670
150,657,neighbour,1, 100, 453, 35, 95, 5782, 4687
150,658,ML,1, 62, 285, 34, 61, 4701, 4252
150,658,distance,1, 56, 249, 33, 55, 4579, 4046
150,658,conflict,1, 64, 297, 33, 63, 5069, 4244
150,658,neighbour,1, 87, 411, 35, 83, 5258, 4420
150,659,ML,1, 93, 665, 38, 65, 4852, 4129
150,659,distance,1, 60, 274, 35, 59, 4666, 4183
150,659,conflict,1, 62, 284, 34, 61, 4787, 4040
150,659,neighbour,1, 80, 378, 35, 79, 5016, 4213
150,660,ML,1, 55, 244, 33, 54, 4737, 4135
150,660,distance,1, 59, 258, 34, 58, 4661, 4045
150,660,conflict,1, 59, 270, 33, 58, 4844, 4020
150,660,neighbour,1, 96, 432, 59, 94, 5436, 4414
150,661,ML,1, 108, 646, 38, 81, 5173, 4490
150,661,distance,1, 55, 274, 34, 51, 4553, 4112
150,661,conflict,1, 73, 403, 35, 61, 4982, 4337
150,661,neighbour,1, 138, 789, 40, 110, 5908, 4903
150,662,ML,1, 56, 262, 35, 55, 4519, 4132
150,662,distance,1, 56, 261, 35, 55, 4644, 4124
150,662,conflict,1, 58, 271, 34, 57, 4963, 4269
150,662,neighbour,1, 123, 591, 37, 118, 6379, 4922
150,663,ML,1, 82, 373, 35, 81, 5136, 4313
150,663,distance,1, 61, 268, 34, 60, 4893, 4209
150,663,conflict,1, 59, 260, 34, 58, 4907, 4060
150,663,neighbour,1, 96, 443, 37, 90, 5447, 4391
150,664,ML,1, 53, 235, 33, 52, 4877, 4366
150,664,distance,1, 53, 241, 34, 52, 4885, 4323
150,664,conflict,1, 60, 274, 34, 59, 5142, 4389
150,664,neighbour,1, 69, 322, 36, 66, 5198, 4353
150,665,ML,1, 57, 253, 33, 56, 4558, 3941
150,665,distance,1, 52, 237, 33, 51, 4436, 3873
150,665,conflict,1, 57, 253, 34, 56, 4734, 3986
150,665,neighbour,1, 148, 665, 37, 136, 6124, 4771
150,666,ML,1, 57, 285, 33, 53, 4611, 4002
150,666,distance,1, 52, 259, 34, 50, 4499, 3921
150,666,conflict,1, 50, 221, 33, 49, 4567, 3868
150,666,neighbour,1, 92, 486, 35, 77, 5160, 4344
150,667,ML,1, 56, 255, 33, 55, 4480, 3889
150,667,distance,1, 54, 250, 34, 53, 4384, 3896
150,667,conflict,1, 105, 515, 35, 96, 5170, 4283
150,667,neighbour,1, 111, 565, 56, 100, 5527, 4472
150,668,ML,1, 54, 245, 35, 53, 4556, 4120
150,668,distance,1, 57, 270, 34, 56, 4882, 4274
150,668,conflict,1, 61, 276, 34, 60, 4972, 4246
150,668,neighbour,1, 58, 246, 34, 57, 4877, 4199
150,669,ML,1, 54, 245, 33, 53, 4875, 4184
150,669,distance,1, 50, 227, 33, 49, 4820, 4140
150,669,conflict,1, 73, 356, 34, 68, 5359, 4431
150,669,neighbour,1, 232, 1142, 40, 205, 9847, 6831
150,670,ML,1, 68, 340, 34, 63, 4809, 4318
150,670,distance,1, 50, 224, 33, 49, 4845, 4333
150,670,conflict,1, 54, 242, 33, 53, 4823, 4239
150,670,neighbour,1, 134, 648, 38, 118, 6326, 5068
150,671,ML,1, 57, 270, 34, 54, 4514, 4073
150,671,distance,1, 55, 251, 52, 54, 4624, 4181
150,671,conflict,1, 63, 284, 34, 59, 4916, 4268
150,671,neighbour,1, 78, 363, 34, 75, 5297, 4559
150,672,ML,1, 51, 238, 35, 50, 4455, 3898
150,672,distance,1, 51, 236, 34, 50, 4506, 3838
150,672,conflict,1, 55, 249, 33, 54, 4412, 3798
150,672,neighbour,1, 66, 300, 31, 64, 4716, 3979
150,673,ML,1, 70, 319, 33, 67, 5018, 4424
150,673,distance,1, 58, 270, 33, 57, 4939, 4312
150,673,conflict,1, 70, 359, 35, 65, 5147, 4337
150,673,neighbour,1, 144, 731, 37, 127, 6422, 5115
150,674,ML,1, 58, 263, 34, 57, 4884, 4214
150,674,distance,1, 58, 271, 50, 57, 5040, 4359
150,674,conflict,1, 66, 315, 34, 63, 5056, 4364
150,674,neighbour,1, 127, 747, 37, 102, 5345, 4486
150,675,ML,1, 64, 292, 34, 62, 4535, 4000
150,675,distance,1, 58, 264, 34, 57, 4388, 3923
150,675,conflict,1, 76, 359, 34, 72, 4969, 4116
150,675,neighbour,1, 62, 268, 33, 61, 4517, 3914
150,676,ML,1, 90, 428, 35, 88, 5346, 4379
150,676,distance,1, 52, 236, 57, 51, 4732, 4168
150,676,conflict,1, 57, 252, 35, 56, 4857, 4218
150,676,neighbour,1, 82, 360, 34, 79, 4945, 4285
150,677,ML,1, 60, 301, 35, 56, 4709, 4055
150,677,distance,1, 53, 240, 33, 52, 4655, 4009
150,677,conflict,1, 81, 371, 35, 77, 5154, 4286
150,677,neighbour,1, 187, 895, 39, 178, 8262, 5807
150,678,ML,1, 1057, 13687, 80, 71, 4908, 4133
150,678,distance,1, 52, 236, 33, 50, 4500, 4037
150,678,conflict,1, 8934, 128367, 483, 82, 5054, 4174
150,678,neighbour,1, 3146, 43532, 184, 179, 7121, 5293
150,679,ML,1, 55, 250, 34, 54, 4778, 4121
150,679,distance,1, 49, 230, 33, 48, 4639, 4163
150,679,conflict,1, 85, 430, 35, 79, 5007, 4218
150,679,neighbour,1, 136, 647, 58, 119, 5777, 4726
150,680,ML,1, 53, 240, 34, 52, 4788, 4166
150,680,distance,1, 57, 256, 35, 56, 4727, 4099
150,680,conflict,1, 62, 306, 35, 58, 4780, 4096
150,680,neighbour,1, 103, 534, 38, 88, 5517, 4581
150,681,ML,1, 46, 211, 33, 45, 4601, 4178
150,681,distance,1, 46, 211, 31, 45, 4788, 4256
150,681,conflict,1, 57, 252, 33, 56, 4773, 4124
150,681,neighbour,1, 49, 218, 33, 48, 4759, 4117
150,682,ML,1, 51, 224, 35, 50, 4648, 4121
150,682,distance,1, 50, 236, 35, 49, 4673, 4122
150,682,conflict,1, 60, 271, 34, 59, 5241, 4249
150,682,neighbour,1, 61, 269, 34, 58, 5038, 4200
150,683,ML,1, 52, 234, 35, 51, 4760, 4136
150,683,distance,1, 53, 235, 34, 52, 4556, 3961
150,683,conflict,1, 63, 286, 34, 62, 4909, 4082
150,683,neighbour,1, 143, 638, 37, 125, 6286, 5053
150,684,ML,1, 125, 636, 38, 114, 5695, 4552
150,684,distance,1, 62, 278, 34, 61, 5064, 4360
150,684,conflict,1, 79, 499, 35, 65, 5295, 4418
150,684,neighbour,1, 83, 433, 35, 74, 5008, 4302
150,685,ML,1, 64, 282, 35, 62, 4618, 4027
150,685,distance,1, 49, 228, 34, 48, 4648, 4002
150,685,conflict,1, 52, 236, 56, 51, 4887, 4073
150,685,neighbour,1, 93, 412, 36, 89, 5255, 4334
150,686,ML,1, 52, 239, 33, 51, 4651, 4016
150,686,distance,1, 55, 260, 33, 54, 4573, 3998
150,686,conflict,1, 54, 246, 55, 53, 4878, 4024
150,686,neighbour,1, 194, 943, 40, 176, 7048, 5306
150,687,ML,1, 222, 2303, 46, 74, 4927, 4460
150,687,distance,1, 51, 234, 33, 50, 4675, 4272
150,687,conflict,1, 81, 380, 36, 78, 5026, 4245
150,687,neighbour,1, 82, 374, 35, 75, 5294, 4611
150,688,ML,1, 61, 295, 35, 55, 4531, 4096
150,688,distance,1, 47, 216, 33, 46, 4448, 4023
150,688,conflict,1, 69, 315, 34, 68, 4965, 4230
150,688,neighbour,1, 113, 515, 36, 106, 5560, 4726
150,689,ML,1, 73, 341, 35, 70, 5071, 4403
150,689,distance,1, 58, 267, 56, 57, 4918, 4218
150,689,conflict,1, 68, 318, 54, 66, 5335, 4336
150,689,neighbour,1, 79, 368, 34, 76, 5513, 4482
150,690,ML,1, 60, 264, 35, 58, 4672, 4058
150,690,distance,1, 61, 277, 34, 60, 4733, 4165
150,690,conflict,1, 79, 426, 35, 69, 4936, 4222
150,690,neighbour,1, 85, 450, 32, 71, 5126, 4293
150,691,ML,1, 64, 308, 35, 60, 5091, 4472
150,691,distance,1, 57, 263, 34, 56, 4921, 4315
150,691,conflict,1, 119, 850, 37, 67, 5148, 4524
150,691,neighbour,1, 156, 791, 58, 133, 6372, 5038
150,692,ML,1, 60, 283, 54, 59, 4551, 3897
150,692,distance,1, 52, 248, 33, 50, 4360, 3823
150,692,conflict,1, 59, 258, 34, 58, 4489, 3887
150,692,neighbour,1, 105, 596, 37, 83, 5073, 4229
150,693,ML,1, 46, 204, 33, 45, 4671, 4075
150,693,distance,1, 48, 208, 33, 47, 4656, 4022
150,693,conflict,1, 68, 304, 34, 67, 5344, 4349
150,693,neighbour,1, 94, 422, 54, 88, 5326, 4470
150,694,ML,1, 50, 214, 57, 49, 4666, 4041
150,694,distance,1, 48, 205, 57, 47, 4647, 4045
150,694,conflict,1, 54, 236, 56, 53, 5048, 4172
150,694,neighbour,1, 161, 801, 65, 157, 6339, 4988
150,695,ML,1, 64, 291, 34, 63, 4689, 4066
150,695,distance,1, 56, 256, 33, 55, 4624, 4061
150,695,conflict,1, 98, 515, 37, 91, 5353, 4319
150,695,neighbour,1, 156, 900, 58, 129, 5947, 4578
150,696,ML,1, 58, 259, 59, 57, 4529, 3966
150,696,distance,1, 56, 254, 34, 55, 4406, 3912
150,696,conflict,1, 67, 312, 35, 65, 4870, 4120
150,696,neighbour,1, 76, 375, 34, 70, 4955, 4282
150,697,ML,1, 53, 240, 34, 52, 4860, 4303
150,697,distance,1, 51, 234, 53, 50, 4806, 4346
150,697,conflict,1, 104, 480, 36, 100, 5529, 4629
150,697,neighbour,1, 62, 281, 34, 60, 5121, 4473
150,698,ML,1, 52, 237, 33, 50, 4136, 3718
150,698,distance,1, 52, 246, 31, 50, 4327, 3884
150,698,conflict,1, 63, 304, 34, 60, 4542, 3927
150,698,neighbour,1, 140, 682, 38, 133, 6345, 4734
150,699,ML,1, 69, 325, 59, 60, 4697, 4208
150,699,distance,1, 53, 245, 34, 52, 4665, 4203
150,699,conflict,1, 134, 796, 38, 93, 5591, 4627
150,699,neighbour,1, 137, 642, 38, 116, 6615, 5289
150,700,ML,1, 57, 259, 35, 56, 4961, 4267
150,700,distance,1, 58, 266, 34, 57, 5103, 4415
150,700,conflict,1, 102, 538, 60, 93, 5386, 4511
150,700,neighbour,1, 86, 374, 37, 83, 6129, 5096
150,701,ML,1, 56, 250, 34, 55, 4333, 3894
150,701,distance,1, 54, 238, 35, 53, 4244, 3915
150,701,conflict,1, 75, 369, 35, 71, 4708, 4070
150,701,neighbour,1, 79, 407, 35, 70, 4874, 4194
150,702,ML,1, 74, 396, 53, 63, 4988, 4269
150,702,distance,1, 54, 248, 35, 53, 4726, 4170
150,702,conflict,1, 75, 367, 36, 72, 5242, 4317
150,702,neighbour,1, 119, 671, 38, 100, 6080, 4780
150,703,ML,1, 65, 307, 34, 63, 4657, 4124
150,703,distance,1, 55, 264, 33, 54, 4666, 4082
150,703,conflict,1, 58, 267, 34, 57, 4829, 4032
150,703,neighbour,1, 69, 320, 35, 67, 4906, 4151
150,704,ML,1, 65, 345, 34, 60, 4756, 4196
150,704,distance,1, 51, 232, 35, 50, 4536, 4093
150,704,conflict,1, 60, 278, 54, 59, 4829, 4197
150,704,neighbour,1, 94, 459, 37, 86, 5347, 4575
150,705,ML,1, 58, 267, 35, 57, 4436, 3754
150,705,distance,1, 49, 216, 52, 48, 4351, 3662
150,705,conflict,1, 72, 334, 35, 70, 4653, 3814
150,705,neighbour,1, 107, 694, 37, 78, 5006, 4025
150,706,ML,1, 55, 244, 34, 54, 5035, 4452
150,706,distance,1, 55, 253, 34, 54, 5054, 4459
150,706,conflict,1, 90, 524, 36, 78, 5300, 4590
150,706,neighbour,1, 120, 530, 54, 115, 6387, 5111
150,707,ML,1, 56, 248, 35, 55, 4970, 4326
150,707,distance,1, 55, 243, 34, 54, 4881, 4253
150,707,conflict,1, 71, 346, 55, 65, 5094, 4328
150,707,neighbour,1, 104, 465, 36, 99, 5914, 4747
150,708,ML,1, 73, 335, 35, 71, 4907, 4183
150,708,distance,1, 50, 222, 34, 49, 4586, 4039
150,708,conflict,1, 60, 282, 35, 57, 4713, 4142
150,708,neighbour,1, 56, 249, 35, 55, 4699, 4085
150,709,ML,1, 62, 284, 34, 61, 4921, 4307
150,709,distance,1, 56, 252, 35, 55, 4934, 4414
150,709,conflict,1, 68, 305, 34, 67, 5180, 4447
150,709,neighbour,1, 75, 316, 35, 73, 5366, 4596
150,710,ML,1, 74, 340, 36, 68, 4982, 4285
150,710,distance,1, 51, 228, 35, 50, 4695, 4199
150,710,conflict,1, 71, 346, 36, 68, 4846, 4116
150,710,neighbour,1, 108, 518, 38, 105, 5728, 4505
150,711,ML,1, 53, 233, 34, 52, 4687, 3954
150,711,distance,1, 51, 238, 34, 50, 4572, 4033
150,711,conflict,1, 105, 554, 36, 95, 5469, 4418
150,711,neighbour,1, 157, 743, 38, 138, 7018, 5150
150,712,ML,1, 53, 236, 35, 51, 4622, 4093
150,712,distance,1, 51, 239, 58, 50, 4573, 4107
150,712,conflict,1, 80, 377, 55, 78, 5044, 4261
150,712,neighbour,1, 80, 358, 36, 78, 5011, 4185
150,713,ML,1, 53, 234, 33, 52, 4407, 3807
150,713,distance,1, 51, 229, 34, 50, 4563, 3952
150,713,conflict,1, 121, 846, 37, 71, 4683, 3993
150,713,neighbour,1, 131, 610, 38, 118, 6028, 4703
150,714,ML,1, 50, 231, 33, 49, 4357, 3784
150,714,distance,1, 52, 241, 31, 51, 4290, 3757
150,714,conflict,1, 56, 254, 33, 55, 4468, 3728
150,714,neighbour,1, 188, 946, 39, 161, 6260, 5148
150,715,ML,1, 75, 343, 34, 73, 5001, 4223
150,715,distance,1, 57, 253, 33, 56, 4947, 4189
150,715,conflict,1, 60, 280, 58, 59, 5180, 4223
150,715,neighbour,1, 128, 615, 39, 121, 6897, 4967
150,716,ML,1, 55, 260, 33, 53, 4687, 4082
150,716,distance,1, 58, 267, 34, 57, 4750, 4110
150,716,conflict,1, 58, 270, 33, 57, 4786, 4068
150,716,neighbour,1, 61, 279, 33, 59, 4915, 4152
150,717,ML,1, 57, 270, 33, 55, 4738, 4119
150,717,distance,1, 55, 248, 53, 54, 4715, 4137
150,717,conflict,1, 59, 268, 33, 58, 4868, 4086
150,717,neighbour,1, 86, 400, 34, 82, 5204, 4448
150,718,ML,1, 50, 223, 33, 49, 4596, 4033
150,718,distance,1, 48, 227, 33, 47, 4500, 4103
150,718,conflict,1, 57, 260, 33, 56, 4630, 4007
150,718,neighbour,1, 140, 723, 37, 123, 5785, 4805
150,719,ML,1, 81, 474, 35, 62, 4877, 4243
150,719,distance,1, 326, 3907, 49, 64, 4961, 4249
150,719,conflict,1, 1001, 11223, 75, 108, 5694, 4726
150,719,neighbour,1, 1921, 26288, 143, 127, 6081, 4778
150,720,ML,1, 53, 267, 34, 49, 4426, 3935
150,720,distance,1, 51, 235, 33, 50, 4506, 3909
150,720,conflict,1, 59, 283, 55, 58, 4616, 3904
150,720,neighbour,1, 88, 383, 53, 86, 5252, 4235
150,721,ML,1, 53, 243, 35, 52, 4485, 3961
150,721,distance,1, 53, 235, 35, 52, 4634, 3940
150,721,conflict,1, 64, 298, 59, 62, 4745, 3978
150,721,neighbour,1, 78, 415, 50, 68, 4876, 3882
150,722,ML,1, 59, 270, 34, 58, 4621, 4087
150,722,distance,1, 53, 242, 33, 52, 4485, 3934
150,722,conflict,1, 104, 550, 37, 95, 5394, 4408
150,722,neighbour,1, 130, 628, 38, 124, 6023, 4593
150,723,ML,1, 52, 233, 33, 51, 4687, 4265
150,723,distance,1, 57, 260, 35, 55, 4806, 4255
150,723,conflict,1, 55, 254, 33, 54, 4831, 4268
150,723,neighbour,1, 70, 321, 35, 67, 5092, 4363
150,724,ML,1, 57, 260, 34, 56, 4456, 3912
150,724,distance,1, 57, 268, 33, 56, 4459, 3945
150,724,conflict,1, 67, 320, 34, 66, 4814, 4043
150,724,neighbour,1, 75, 346, 35, 72, 4831, 4010
150,725,ML,1, 55, 259, 33, 54, 4608, 4143
150,725,distance,1, 56, 261, 33, 55, 4719, 4211
150,725,conflict,1, 58, 268, 35, 57, 4883, 4171
150,725,neighbour,1, 137, 710, 37, 124, 6360, 4950
150,726,ML,1, 53, 240, 57, 52, 4672, 3980
150,726,distance,1, 53, 237, 54, 52, 4492, 3856
150,726,conflict,1, 57, 257, 34, 56, 5031, 3991
150,726,neighbour,1, 69, 328, 56, 67, 4778, 3903
150,727,ML,1, 108, 493, 57, 101, 5735, 4594
150,727,distance,1, 59, 264, 33, 58, 4707, 4080
150,727,conflict,1, 59, 264, 54, 58, 5100, 4226
150,727,neighbour,1, 181, 840, 34, 147, 7122, 5346
